Team	|	Lineup
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Christian Koloko', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Christian Koloko', 'Gary Trent Jr.', 'Scottie Barnes')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Christian Koloko', 'Scottie Barnes', 'Gary Trent Jr.')
TOR		|	('O.G. Anunoby', 'Scottie Barnes', 'Christian Koloko', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Otto Porter Jr.', 'Thaddeus Young', 'Scottie Barnes', 'Gary Trent Jr.')
TOR		|	('O.G. Anunoby', 'Otto Porter Jr.', 'Thaddeus Young', 'Scottie Barnes', 'Dalano Banton')
TOR		|	('O.G. Anunoby', 'Scottie Barnes', 'Thaddeus Young', 'Dalano Banton', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Thaddeus Young', 'Juancho Hernangomez', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Thaddeus Young', 'Christian Koloko', 'Gary Trent Jr.', 'Malachi Flynn')
TOR		|	('O.G. Anunoby', 'Juancho Hernangomez', 'Thaddeus Young', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Juancho Hernangomez', 'Pascal Siakam', 'Thaddeus Young', 'O.G. Anunoby', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Thaddeus Young', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Christian Koloko', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'Christian Koloko', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'Thaddeus Young', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Juancho Hernangomez', 'Pascal Siakam', 'Christian Koloko', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Juancho Hernangomez', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Christian Koloko', 'Juancho Hernangomez', 'Scottie Barnes')
TOR		|	('Scottie Barnes', 'O.G. Anunoby', 'Pascal Siakam', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Precious Achiuwa', 'Gary Trent Jr.', 'Scottie Barnes')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'Precious Achiuwa', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Pascal Siakam', 'Precious Achiuwa', 'Jakob Poeltl', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Jakob Poeltl', 'Gary Trent Jr.', 'Scottie Barnes')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Jakob Poeltl', 'Scottie Barnes', 'Gary Trent Jr.')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Jakob Poeltl', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('Pascal Siakam', 'O.G. Anunoby', 'Jakob Poeltl', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Jakob Poeltl', 'Will Barton', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'Precious Achiuwa', 'Jakob Poeltl', 'Gary Trent Jr.', 'Malachi Flynn')
TOR		|	('Scottie Barnes', 'O.G. Anunoby', 'Precious Achiuwa', 'Goran Dragic', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Scottie Barnes', 'Precious Achiuwa', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'O.G. Anunoby', 'Precious Achiuwa', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Svi Mykhailiuk', 'Precious Achiuwa', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Svi Mykhailiuk', 'O.G. Anunoby', 'Precious Achiuwa', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'O.G. Anunoby', 'Pascal Siakam', 'Gary Trent Jr.', 'Goran Dragic')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'Khem Birch', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'Precious Achiuwa', 'Svi Mykhailiuk', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'Chris Boucher', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'O.G. Anunoby', 'Chris Boucher', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'Khem Birch', 'Gary Trent Jr.', 'Malachi Flynn')
TOR		|	('Yuta Watanabe', 'D.J. Wilson', 'Chris Boucher', 'Svi Mykhailiuk', 'Dalano Banton')
TOR		|	('Yuta Watanabe', 'Pascal Siakam', 'Chris Boucher', 'Gary Trent Jr.', 'Malachi Flynn')
TOR		|	('Pascal Siakam', 'O.G. Anunoby', 'Khem Birch', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'O.G. Anunoby', 'Gary Trent Jr.', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Khem Birch', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('Yuta Watanabe', 'Pascal Siakam', 'Khem Birch', 'O.G. Anunoby', 'Fred VanVleet')
TOR		|	('Yuta Watanabe', 'Pascal Siakam', 'Precious Achiuwa', 'O.G. Anunoby', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Precious Achiuwa', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('O.G. Anunoby', 'Chris Boucher', 'Precious Achiuwa', 'Gary Trent Jr.', 'Pascal Siakam')
TOR		|	('O.G. Anunoby', 'Scottie Barnes', 'Precious Achiuwa', 'Pascal Siakam', 'Gary Trent Jr.')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Khem Birch', 'Gary Trent Jr.', 'Scottie Barnes')
TOR		|	('Chris Boucher', 'Pascal Siakam', 'Khem Birch', 'Gary Trent Jr.', 'Scottie Barnes')
TOR		|	('Gary Trent Jr.', 'Pascal Siakam', 'Precious Achiuwa', 'Scottie Barnes', 'Armoni Brooks')
TOR		|	('Pascal Siakam', 'Precious Achiuwa', 'Khem Birch', 'Gary Trent Jr.', 'Scottie Barnes')
TOR		|	('Precious Achiuwa', 'Pascal Siakam', 'Khem Birch', 'Scottie Barnes', 'Fred VanVleet')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'Khem Birch', 'O.G. Anunoby', 'Fred VanVleet')
TOR		|	('Pascal Siakam', 'Khem Birch', 'Precious Achiuwa', 'Gary Trent Jr.', 'Scottie Barnes')
TOR		|	('Gary Trent Jr.', 'Pascal Siakam', 'Khem Birch', 'Scottie Barnes', 'Armoni Brooks')
TOR		|	('O.G. Anunoby', 'Armoni Brooks', 'Khem Birch', 'Scottie Barnes', 'Gary Trent Jr.')
UTA		|	('Lauri Markkanen', 'John Collins', 'Walker Kessler', 'Jordan Clarkson', 'Talen Horton-Tucker')
UTA		|	('John Collins', 'Lauri Markkanen', 'Walker Kessler', 'Jordan Clarkson', 'Talen Horton-Tucker')
UTA		|	('Lauri Markkanen', 'Kelly Olynyk', 'Jarred Vanderbilt', 'Jordan Clarkson', 'Mike Conley')
UTA		|	('Lauri Markkanen', 'Kelly Olynyk', 'Jarred Vanderbilt', 'Jordan Clarkson', 'Collin Sexton')
UTA		|	('Malik Beasley', 'Lauri Markkanen', 'Kelly Olynyk', 'Jordan Clarkson', 'Mike Conley')
UTA		|	('Kelly Olynyk', 'Lauri Markkanen', 'Jarred Vanderbilt', 'Jordan Clarkson', 'Mike Conley')
UTA		|	('Malik Beasley', 'Kelly Olynyk', 'Walker Kessler', 'Jordan Clarkson', 'Collin Sexton')
UTA		|	('Malik Beasley', 'Kelly Olynyk', 'Walker Kessler', 'Jordan Clarkson', 'Nickeil Alexander-Walker')
UTA		|	('Malik Beasley', 'Kelly Olynyk', 'Jarred Vanderbilt', 'Talen Horton-Tucker', 'Nickeil Alexander-Walker')
UTA		|	('Lauri Markkanen', 'Jarred Vanderbilt', 'Walker Kessler', 'Jordan Clarkson', 'Mike Conley')
UTA		|	('Malik Beasley', 'Lauri Markkanen', 'Walker Kessler', 'Jordan Clarkson', 'Mike Conley')
UTA		|	('Malik Beasley', 'Lauri Markkanen', 'Walker Kessler', 'Jordan Clarkson', 'Nickeil Alexander-Walker')
UTA		|	('Malik Beasley', 'Jarred Vanderbilt', 'Walker Kessler', 'Jordan Clarkson', 'Mike Conley')
UTA		|	('Lauri Markkanen', 'Kelly Olynyk', 'Walker Kessler', 'Jordan Clarkson', 'Mike Conley')
UTA		|	('Lauri Markkanen', 'Kelly Olynyk', 'Walker Kessler', 'Jordan Clarkson', 'Collin Sexton')
UTA		|	('Lauri Markkanen', 'Kelly Olynyk', 'Walker Kessler', 'Ochai Agbaji', 'Collin Sexton')
UTA		|	('Kelly Olynyk', 'Lauri Markkanen', 'Walker Kessler', 'Jordan Clarkson', 'Collin Sexton')
UTA		|	('Ochai Agbaji', 'Kelly Olynyk', 'Walker Kessler', 'Jordan Clarkson', 'Collin Sexton')
UTA		|	('Lauri Markkanen', 'Kelly Olynyk', 'Walker Kessler', 'Jordan Clarkson', 'Talen Horton-Tucker')
UTA		|	('Lauri Markkanen', 'Kelly Olynyk', 'Walker Kessler', 'Ochai Agbaji', 'Talen Horton-Tucker')
UTA		|	('Ochai Agbaji', 'Kelly Olynyk', 'Walker Kessler', 'Jordan Clarkson', 'Talen Horton-Tucker')
UTA		|	('Simone Fontecchio', 'Lauri Markkanen', 'Kelly Olynyk', 'Ochai Agbaji', 'Talen Horton-Tucker')
UTA		|	('Kelly Olynyk', 'Lauri Markkanen', 'Walker Kessler', 'Ochai Agbaji', 'Talen Horton-Tucker')
UTA		|	('Simone Fontecchio', 'Kelly Olynyk', 'Walker Kessler', 'Ochai Agbaji', 'Talen Horton-Tucker')
UTA		|	('Simone Fontecchio', 'Juan Toscano-Anderson', 'Walker Kessler', 'Ochai Agbaji', 'Talen Horton-Tucker')
UTA		|	('Luka Samanic', 'Kelly Olynyk', 'Udoka Azubuike', 'Ochai Agbaji', 'Talen Horton-Tucker')
UTA		|	('Luka Samanic', 'Kelly Olynyk', 'Udoka Azubuike', 'Ochai Agbaji', 'Kris Dunn')
UTA		|	('Kris Dunn', 'Ochai Agbaji', 'Juan Toscano-Anderson', 'Luka Samanic', 'Damian Jones')
UTA		|	('Bojan Bogdanovic', "Royce O'Neale", 'Rudy Gobert', 'Donovan Mitchell', 'Mike Conley')
UTA		|	('Bojan Bogdanovic', "Royce O'Neale", 'Rudy Gobert', 'Joe Ingles', 'Donovan Mitchell')
UTA		|	('Bojan Bogdanovic', "Royce O'Neale", 'Rudy Gobert', 'Joe Ingles', 'Mike Conley')
UTA		|	('Bojan Bogdanovic', "Royce O'Neale", 'Rudy Gobert', 'Donovan Mitchell', 'Joe Ingles')
UTA		|	("Royce O'Neale", 'Bojan Bogdanovic', 'Rudy Gobert', 'Donovan Mitchell', 'Mike Conley')
UTA		|	('Joe Ingles', 'Bojan Bogdanovic', 'Rudy Gobert', 'Donovan Mitchell', 'Mike Conley')
UTA		|	('Bojan Bogdanovic', "Royce O'Neale", 'Rudy Gobert', 'Donovan Mitchell', 'Trent Forrest')
UTA		|	("Royce O'Neale", 'Bojan Bogdanovic', 'Udoka Azubuike', 'Donovan Mitchell', 'Mike Conley')
UTA		|	('Elijah Hughes', 'Eric Paschall', 'Hassan Whiteside', 'Trent Forrest', 'Jared Butler')
UTA		|	('Bojan Bogdanovic', "Royce O'Neale", 'Hassan Whiteside', 'Donovan Mitchell', 'Mike Conley')
UTA		|	("Royce O'Neale", 'Bojan Bogdanovic', 'Hassan Whiteside', 'Mike Conley', 'Donovan Mitchell')
UTA		|	('Joe Ingles', 'Bojan Bogdanovic', "Royce O'Neale", 'Donovan Mitchell', 'Mike Conley')
UTA		|	('Danuel House Jr.', 'Rudy Gay', 'Hassan Whiteside', 'Jordan Clarkson', 'Trent Forrest')
UTA		|	('Bojan Bogdanovic', "Royce O'Neale", 'Hassan Whiteside', 'Joe Ingles', 'Mike Conley')
UTA		|	('Bojan Bogdanovic', "Royce O'Neale", 'Udoka Azubuike', 'Trent Forrest', 'Mike Conley')
UTA		|	('Bojan Bogdanovic', "Royce O'Neale", 'Udoka Azubuike', 'Donovan Mitchell', 'Mike Conley')
UTA		|	("Royce O'Neale", 'Bojan Bogdanovic', 'Rudy Gobert', 'Trent Forrest', 'Donovan Mitchell')
UTA		|	('Danuel House Jr.', "Royce O'Neale", 'Rudy Gobert', 'Donovan Mitchell', 'Mike Conley')
UTA		|	('Bojan Bogdanovic', "Royce O'Neale", 'Hassan Whiteside', 'Donovan Mitchell', 'Danuel House Jr.')
UTA		|	('Juancho Hernangomez', "Royce O'Neale", 'Rudy Gobert', 'Donovan Mitchell', 'Mike Conley')
UTA		|	('Juancho Hernangomez', "Royce O'Neale", 'Rudy Gobert', 'Nickeil Alexander-Walker', 'Mike Conley')
UTA		|	('Juancho Hernangomez', "Royce O'Neale", 'Rudy Gobert', 'Nickeil Alexander-Walker', 'Donovan Mitchell')
UTA		|	("Royce O'Neale", 'Juancho Hernangomez', 'Rudy Gobert', 'Donovan Mitchell', 'Mike Conley')
UTA		|	("Royce O'Neale", 'Eric Paschall', 'Rudy Gobert', 'Donovan Mitchell', 'Mike Conley')
UTA		|	("Royce O'Neale", 'Juancho Hernangomez', 'Eric Paschall', 'Donovan Mitchell', 'Mike Conley')
UTA		|	('Bojan Bogdanovic', 'Juancho Hernangomez', 'Rudy Gobert', 'Danuel House Jr.', 'Trent Forrest')
WAS		|	('Kyle Kuzma', 'Deni Avdija', 'Daniel Gafford', 'Jordan Poole', 'Tyus Jones')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Daniel Gafford', 'Jordan Poole', 'Tyus Jones')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Kristaps Porzingis', 'Bradley Beal', 'Monte Morris')
WAS		|	('Anthony Gill', 'Kyle Kuzma', 'Kristaps Porzingis', 'Bradley Beal', 'Monte Morris')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Kristaps Porzingis', 'Corey Kispert', 'Monte Morris')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Anthony Gill', 'Corey Kispert', 'Monte Morris')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Kristaps Porzingis', 'Corey Kispert', 'Bradley Beal')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Kristaps Porzingis', 'Corey Kispert', 'Jordan Goodwin')
WAS		|	('Corey Kispert', 'Deni Avdija', 'Kristaps Porzingis', 'Bradley Beal', 'Monte Morris')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Taj Gibson', 'Corey Kispert', 'Monte Morris')
WAS		|	('Kyle Kuzma', 'Deni Avdija', 'Kristaps Porzingis', 'Corey Kispert', 'Monte Morris')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Daniel Gafford', 'Bradley Beal', 'Monte Morris')
WAS		|	('Corey Kispert', 'Kyle Kuzma', 'Daniel Gafford', 'Bradley Beal', 'Monte Morris')
WAS		|	('Kyle Kuzma', 'Kristaps Porzingis', 'Daniel Gafford', 'Bradley Beal', 'Monte Morris')
WAS		|	('Kyle Kuzma', 'Daniel Gafford', 'Kristaps Porzingis', 'Corey Kispert', 'Monte Morris')
WAS		|	('Kyle Kuzma', 'Kristaps Porzingis', 'Daniel Gafford', 'Corey Kispert', 'Monte Morris')
WAS		|	('Kyle Kuzma', 'Kristaps Porzingis', 'Daniel Gafford', 'Corey Kispert', 'Jordan Goodwin')
WAS		|	('Corey Kispert', 'Kyle Kuzma', 'Daniel Gafford', 'Bradley Beal', 'Delon Wright')
WAS		|	('Corey Kispert', 'Kyle Kuzma', 'Kristaps Porzingis', 'Bradley Beal', 'Monte Morris')
WAS		|	('Kyle Kuzma', 'Kristaps Porzingis', 'Daniel Gafford', 'Bradley Beal', 'Delon Wright')
WAS		|	('Deni Avdija', 'Kristaps Porzingis', 'Daniel Gafford', 'Corey Kispert', 'Monte Morris')
WAS		|	('Deni Avdija', 'Kristaps Porzingis', 'Daniel Gafford', 'Bradley Beal', 'Delon Wright')
WAS		|	('Corey Kispert', 'Daniel Gafford', 'Kristaps Porzingis', 'Bradley Beal', 'Monte Morris')
WAS		|	('Corey Kispert', 'Kristaps Porzingis', 'Daniel Gafford', 'Bradley Beal', 'Monte Morris')
WAS		|	('Kyle Kuzma', 'Daniel Gafford', 'Kristaps Porzingis', 'Bradley Beal', 'Monte Morris')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Daniel Gafford', 'Bradley Beal', 'Delon Wright')
WAS		|	('Kyle Kuzma', 'Daniel Gafford', 'Kristaps Porzingis', 'Bradley Beal', 'Delon Wright')
WAS		|	('Anthony Gill', 'Kristaps Porzingis', 'Daniel Gafford', 'Bradley Beal', 'Delon Wright')
WAS		|	('Deni Avdija', 'Kristaps Porzingis', 'Daniel Gafford', 'Corey Kispert', 'Delon Wright')
WAS		|	('Corey Kispert', 'Deni Avdija', 'Kristaps Porzingis', 'Delon Wright', 'Monte Morris')
WAS		|	('Corey Kispert', 'Deni Avdija', 'Daniel Gafford', 'Delon Wright', 'Monte Morris')
WAS		|	('Deni Avdija', 'Corey Kispert', 'Daniel Gafford', 'Johnny Davis', 'Delon Wright')
WAS		|	('Corey Kispert', 'Anthony Gill', 'Daniel Gafford', 'Jordan Goodwin', 'Johnny Davis')
WAS		|	('Corey Kispert', 'Anthony Gill', 'Daniel Gafford', 'Johnny Davis', 'Jordan Goodwin')
WAS		|	('Corey Kispert', 'Anthony Gill', 'Daniel Gafford', 'Johnny Davis', 'Delon Wright')
WAS		|	('Corey Kispert', 'Isaiah Todd', 'Xavier Cooks', 'Jordan Goodwin', 'Johnny Davis')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Daniel Gafford', 'Bradley Beal', 'Spencer Dinwiddie')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Daniel Gafford', 'Aaron Holiday', 'Spencer Dinwiddie')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Montrezl Harrell', 'Bradley Beal', 'Aaron Holiday')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Montrezl Harrell', 'Bradley Beal', 'Spencer Dinwiddie')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Daniel Gafford', 'Spencer Dinwiddie', 'Aaron Holiday')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Daniel Gafford', 'Spencer Dinwiddie', 'Bradley Beal')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Daniel Gafford', 'Bradley Beal', 'Aaron Holiday')
WAS		|	('Kentavious Caldwell-Pope', 'Deni Avdija', 'Daniel Gafford', 'Bradley Beal', 'Spencer Dinwiddie')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Thomas Bryant', 'Corey Kispert', 'Raul Neto')
WAS		|	('Corey Kispert', 'Kyle Kuzma', 'Daniel Gafford', 'Spencer Dinwiddie', 'Aaron Holiday')
WAS		|	('Corey Kispert', 'Kyle Kuzma', 'Daniel Gafford', 'Aaron Holiday', 'Spencer Dinwiddie')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Daniel Gafford', 'Corey Kispert', 'Spencer Dinwiddie')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Daniel Gafford', 'Bradley Beal', 'Brad Wanamaker')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Daniel Gafford', 'Corey Kispert', 'Bradley Beal')
WAS		|	('Kyle Kuzma', 'Deni Avdija', 'Daniel Gafford', 'Bradley Beal', 'Kentavious Caldwell-Pope')
WAS		|	('Deni Avdija', 'Kyle Kuzma', 'Daniel Gafford', 'Kentavious Caldwell-Pope', 'Bradley Beal')
WAS		|	('Corey Kispert', 'Kyle Kuzma', 'Daniel Gafford', 'Kentavious Caldwell-Pope', 'Spencer Dinwiddie')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Daniel Gafford', 'Corey Kispert', 'Spencer Dinwiddie')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Thomas Bryant', 'Bradley Beal', 'Spencer Dinwiddie')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Thomas Bryant', 'Spencer Dinwiddie', 'Aaron Holiday')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Thomas Bryant', 'Aaron Holiday', 'Spencer Dinwiddie')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Daniel Gafford', 'Corey Kispert', 'Raul Neto')
WAS		|	('Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Kristaps Porzingis', 'Corey Kispert', 'Raul Neto')
WAS		|	('Kentavious Caldwell-Pope', 'Rui Hachimura', 'Kristaps Porzingis', 'Corey Kispert', 'Raul Neto')
WAS		|	('Kentavious Caldwell-Pope', 'Rui Hachimura', 'Kristaps Porzingis', 'Tomas Satoransky', 'Corey Kispert')
WAS		|	('Kentavious Caldwell-Pope', 'Rui Hachimura', 'Kristaps Porzingis', 'Corey Kispert', 'Tomas Satoransky')
WAS		|	('Deni Avdija', 'Rui Hachimura', 'Daniel Gafford', 'Corey Kispert', 'Tomas Satoransky')
